item,cnt
diminution,1
methodological,1
sophistication,1
fruit,1
abundant,1
might,2
disadvantage,1
introduction,3
obvious,2
let,1
redundancy,4
people,5
effort,5
diversion,4
funding,3
distortion,2
transfer,2
population,2
alexander,1
spend,3
good,5
life,2
prepare,2
longer,2
dedicated,1
crudens,1
classical,4
awe,1
greek,2
pluck,1
memory,1
discover,1
moment,2
found,1
reputation,1
spot,1
allusion,1
analogue,1
stoker,1
electric,2
train,1
serious,2
nor,3
undesirable,1
side-effect,1
technological,2
innovation,1
practical,1
suitable,1
replacement,1
desktop,1
contact,1
computer-learned,1
used,2
hence,1
get,1
reinvent,1
wheel,1
3,1
danger,2
hook,1
production,1
risk,1
talent,1
academic,5
position,1
working,1
programmer,1
4,1
pressure,1
department,4
appear,1
date,1
efficient,1
body,1
money,1
buy,1
gap,1
load,1
superannuated,1
equipment,1
5,1
lead,2
academically,1
simply,1
susceptible,1
computerisation,1
late,1
appropriate,1
important,2
adapt,1
6,2
professor,1
connor,1
fascinating,1
interest,2
move,1
textual,2
woman,1
available,1
precisely,1
profession,1
era,1
largely,2
energy,1
north,1
american,1
classicist,1
concentrate,1
interpretive,1
writing,1
essay,1
theme,1
cultural,1
pose,1
feminist,1
marxist,1
structuralist,1
post-structuralist,1
computer-based,1
response,1
malign,1
coincidence,1
speculate,1
cause,1
phenomenon,1
left,1
right,1
side,1
brain,1
accept,1
those,3
gift,1
taste,1
certain,1
direction,1
head,1
mathematics,1
influence,1
career,2
choice,1
dismay,1
invade,1
physicist,1
engineer,1
theology,1
escape,1
wretched,1
abstract,1
intuitive,1
ideological,1
attractive,1
practitioner,1
grow,1
fascination,1
swell,1
influx,1
refugee,1
relentless,1
advance,1
rigour,1
thank,1
god,1
either,1
guilty,1
correct,1
situation,1
consequence,1
far-reaching,1
unexpected,1
lesson,3
disappointment,1
lose,1
sight,1
assistant,1
substitute,1
neglect,1
failure,1
100%,1
grateful,1
robust,1
95%,1
being,1
decisive,1
intervention,1
5%,1
computerization,2
fail,2
intractability,1
intellectually,1
instructive,1
formalized,1
successful,1
formalization,1
open,1
computer-friendly,1
stock,1
normal,1
inescapable,1
training,2
plan,1
recognize,1
essential,1
school,2
send,1
great,1
lack,1
every,1
textbook,1
apart,1
strictly,1
consideration,1
ordinary,1
modern,1
democracy,1
elementary,1
educational,1
value,1
e.g.,1
differential,1
calculus,1
popular,1
science-oriented,1
unquestionable,1
advantage,1
something,1
bridge,1
writer,1
lament,1
threaten,1
fragment,1
republic,1
learning,1
by-product,1
increased,1
understanding,1
especially,1
extreme,1
spectrum,1
self,1
close,1
acclimatize,1
flight,1
emphasis,1
detailed,1
towards,1
theory-laden,1
political,1
agenda,1
favourable,1
objectively,1
capable,1
computerized,1
next,1
hindsight,1
substantial,1
eventual,1
output,1
typewriter,1
flowering,1
neither,2
pedestrian,1
obtain,1
indispensable,1
prediction,1
testing,1
arrive,1
post,1
leadership,1
generation,1
schoolday,1
frightened,1
over-respectful,1
power,1
reference,1
l.,1
index,1
manchester,1
1976,1
experiment,1
1987,2
b.,1
t.,1
grand,1
rapid,1
1–15,1
aristotle,1
gerard,1
r.,1
re-count,1
s,1
1989,1
mcleman,1
j.j.,1
man,1
myth,1
london,2
f.,1
d.,1
inference,1
reading,1
mass,1
1964,1
yehuda,1
rome,1
1985,1
yearbook,1
1989–90,1
ed,1
i.,1
lancashire,1
